Analys.batch,std.batch,#,ID,Chem.ID,redo.flag,PG.wts,Scin.DW,Scort.DW,Tdin.DW,Tcin.DW,IS Area,Scn.Conc.,Scort.Conc.,Tdin.Conc.,Tcin.Conc.
1,1,290,HS Batch 4,ctrl-4,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1308586,0.020427,0.376835,0.013328,0.286729
1,1,304,HS Batch 4,ctrl-4,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1349906,0.01834,0.348777,0.011921,0.261203
1,1,305,HS Batch 4,ctrl-4,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1360708,0.020994,0.372755,0.014062,0.27972
2,2,25,HS Batch 5-2,ctrl-5,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1125613,0.019623,0.372129,0.01103,0.336281
2,2,26,HS Batch 5-2,ctrl-5,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1155653,0.021356,0.366619,0.009392,0.343857
2,2,40,HS Batch 5-2,ctrl-5,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1162667,0.020943,0.411875,0.011701,0.337638
2,2,41,HS Batch 5-2,ctrl-5,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1192957,0.019011,0.411517,0.009873,0.354595
2,2,55,HS Batch 5-2,ctrl-5,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1172677,0.024507,0.406484,0.011496,0.359303
2,2,56,HS Batch 5-2,ctrl-5,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1272998,0.019453,0.375212,0.010135,0.321348
2,2,70,HS Batch 5-2,ctrl-5,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1214457,0.022481,0.385982,0.011703,0.348947
2,2,71,HS Batch 5-2,ctrl-5,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1223292,0.019661,0.3782,0.011246,0.359684
2,2,85,HS Batch 5-2,ctrl-5,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1177089,0.02476,0.403824,0.011569,0.358017
2,2,86,HS Batch 5-2,ctrl-5,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1223372,0.022193,0.405871,0.012008,0.363472
2,2,100,HS Batch 5-2,ctrl-5,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1214025,0.021342,0.397281,0.011386,0.367101
2,2,101,HS Batch 5-2,ctrl-5,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1246728,0.020272,0.389232,0.010666,0.342066
2,2,115,HS Batch 5-2,ctrl-5,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1225513,0.019984,0.382033,0.011141,0.338079
2,2,116,HS Batch 5-2,ctrl-5,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1234582,0.020802,0.375236,0.010711,0.353225
3,1,1,HS Batch 6,ctrl-6,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1262717,0.011222,0.386354,0.010993,0.297702
3,1,2,HS Batch 6,ctrl-6,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1203159,0.012616,0.419461,0.009007,0.307308
3,1,11,HS Batch 6,ctrl-6,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1396981,0.012953,0.373573,0.010453,0.281852
3,1,12,HS Batch 6,ctrl-6,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1316357,0.013676,0.397013,0.009229,0.293726
3,1,19,HS Batch 6,ctrl-6,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1395931,0.015117,0.379991,0.011328,0.28558
3,1,20,HS Batch 6,ctrl-6,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1389439,0.013711,0.386935,0.011061,0.295096
2,1,1,Batch 2,SalicinSTD,,,,,,,1029122,0.016063,,,0.000058
2,1,2,Batch 2,SalicinSTD,,,,,,,1054879,0.025531,0.000004,,0.000004
2,1,3,Batch 2,SalicinSTD,,,,,,,1094084,0.154428,0.000019,0.000006,0.00001
2,1,4,Batch 2,SalicinSTD,,,,,,,1012276,0.373808,0.000041,0.000003,0.000027
1,1,1,HS Batch 1,SalicinSTD,,,,,,,435155,0.01241,,0.000161,0.00006
1,1,2,HS Batch 1,SalicinSTD,,,,,,,450292,0.025304,0.000046,0.00006,0.000058
1,1,3,HS Batch 1,SalicinSTD,,,,,,,467967,0.163321,,0.000325,0.000073
1,1,4,HS Batch 1,SalicinSTD,,,,,,,469299,0.368386,0.000035,,0.000013
3,1,23,HS Batch 1,SalicinSTD,,,,,,,435155,0.01241,,0.000161,0.00006
3,1,24,HS Batch 1,SalicinSTD,,,,,,,450292,0.025304,0.000046,0.00006,0.000058
3,1,25,HS Batch 1,SalicinSTD,,,,,,,467967,0.163321,,0.000325,0.000073
3,1,26,HS Batch 1,SalicinSTD,,,,,,,469299,0.368386,0.000035,,0.000013
2,1,6,Batch 2,SalicortinSTD,,,,,,,1114368,,0.014238,0.000003,0.000041
2,1,7,Batch 2,SalicortinSTD,,,,,,,1120059,0.00013,0.032454,0.000033,0.000064
2,1,8,Batch 2,SalicortinSTD,,,,,,,1115170,0.000226,0.168446,0.000003,0.000065
2,1,9,Batch 2,SalicortinSTD,,,,,,,1149782,0.00025,0.348974,0.000024,0.000056
2,1,10,Batch 2,SalicortinSTD,,,,,,,1063227,0.00049,0.72145,0.000039,0.000031
2,1,11,Batch 2,SalicortinSTD,,,,,,,1057885,0.000797,1.055408,0.000017,0.000092
1,1,6,HS Batch 1,SalicortinSTD,,,,,,,505405,0.000009,0.016772,0.000107,0.000046
1,1,7,HS Batch 1,SalicortinSTD,,,,,,,526289,0.000046,0.034587,,0.000033
1,1,8,HS Batch 1,SalicortinSTD,,,,,,,550080,0.000148,0.15462,0.000044,0.000066
1,1,9,HS Batch 1,SalicortinSTD,,,,,,,559202,0.000236,0.362717,0.000054,0.000016
1,1,10,HS Batch 1,SalicortinSTD,,,,,,,535144,0.000422,0.710963,0.000044,0.000036
1,1,11,HS Batch 1,SalicortinSTD,,,,,,,538973,0.000624,1.08688,,0.00014
3,1,28,HS Batch 1,SalicortinSTD,,,,,,,505405,0.000009,0.016772,0.000107,0.000046
3,1,29,HS Batch 1,SalicortinSTD,,,,,,,526289,0.000046,0.034587,,0.000033
3,1,30,HS Batch 1,SalicortinSTD,,,,,,,550080,0.000148,0.15462,0.000044,0.000066
3,1,31,HS Batch 1,SalicortinSTD,,,,,,,559202,0.000236,0.362717,0.000054,0.000016
3,1,32,HS Batch 1,SalicortinSTD,,,,,,,535144,0.000422,0.710963,0.000044,0.000036
3,1,33,HS Batch 1,SalicortinSTD,,,,,,,538973,0.000624,1.08688,,0.00014
2,1,13,Batch 2,TremulacinSTD,,,,,,,1154850,0.00004,0.000009,0.000012,0.01973
2,1,14,Batch 2,TremulacinSTD,,,,,,,1147625,,0.000011,0.000029,0.038342
2,1,15,Batch 2,TremulacinSTD,,,,,,,1273731,,0.000109,0.000094,0.154873
2,1,16,Batch 2,TremulacinSTD,,,,,,,1174120,,0.000317,0.000235,0.353699
2,1,17,Batch 2,TremulacinSTD,,,,,,,1264146,0.000031,0.000508,0.000425,0.628982
2,1,18,Batch 2,TremulacinSTD,,,,,,,1155818,0.000061,0.000844,0.000554,
1,1,13,HS Batch 1,TremulacinSTD,,,,,,,544691,,,0.000206,0.020137
1,1,14,HS Batch 1,TremulacinSTD,,,,,,,614746,0.000046,0.00003,0.000316,0.039507
1,1,15,HS Batch 1,TremulacinSTD,,,,,,,650126,,0.000144,0.000121,0.158698
1,1,16,HS Batch 1,TremulacinSTD,,,,,,,590253,0.000058,0.000277,0.000481,0.349071
1,1,17,HS Batch 1,TremulacinSTD,,,,,,,632565,,0.000558,0.000544,0.601397
1,1,18,HS Batch 1,TremulacinSTD,,,,,,,601401,0.00004,0.00072,0.000403,
3,1,35,HS Batch 1,TremulacinSTD,,,,,,,544691,,,0.000206,0.020137
3,1,36,HS Batch 1,TremulacinSTD,,,,,,,614746,0.000046,0.00003,0.000316,0.039507
3,1,37,HS Batch 1,TremulacinSTD,,,,,,,650126,,0.000144,0.000121,0.158698
3,1,38,HS Batch 1,TremulacinSTD,,,,,,,590253,0.000058,0.000277,0.000481,0.349071
3,1,39,HS Batch 1,TremulacinSTD,,,,,,,632565,,0.000558,0.000544,0.601397
3,1,40,HS Batch 1,TremulacinSTD,,,,,,,601401,0.00004,0.00072,0.000403,
2,1,20,Batch 2,TremuloidinSTD,,,,,,,1151700,0.00016,0.000044,0.014883,0.000237
2,1,21,Batch 2,TremuloidinSTD,,,,,,,1196201,0.000274,0.000093,0.031582,0.000524
2,1,22,Batch 2,TremuloidinSTD,,,,,,,1183909,0.001221,0.000237,0.14678,0.002314
2,1,23,Batch 2,TremuloidinSTD,,,,,,,1330038,0.003066,0.000453,0.383681,0.00556
1,1,20,HS Batch 1,TremuloidinSTD,,,,,,,592642,0.000163,0.000002,0.016077,0.000322
1,1,21,HS Batch 1,TremuloidinSTD,,,,,,,599975,0.000427,,0.027818,0.0005
1,1,22,HS Batch 1,TremuloidinSTD,,,,,,,613942,0.001499,0.000248,0.152087,0.002344
1,1,23,HS Batch 1,TremuloidinSTD,,,,,,,614047,0.002849,0.00043,0.373387,0.006014
3,1,42,HS Batch 1,TremuloidinSTD,,,,,,,592642,0.000163,0.000002,0.016077,0.000322
3,1,43,HS Batch 1,TremuloidinSTD,,,,,,,599975,0.000427,,0.027818,0.0005
3,1,44,HS Batch 1,TremuloidinSTD,,,,,,,613942,0.001499,0.000248,0.152087,0.002344
3,1,45,HS Batch 1,TremuloidinSTD,,,,,,,614047,0.002849,0.00043,0.373387,0.006014
