,Serial.num,cup.num,larvae.num,initial.aggregate.wetmass_mg,initial.aggregate.drymass_mg,larval.biomass.final_mg,sex,instar,Exclude,Notes,larvae.stuck.to.dish,initial.mean.drymass_mg,larval.biomass.gained.average_mg
913,1273,78,3,195.8,24.993351,33.6,M ,4,,,,2.4993351,31.1006649
914,1273,78,4,195.8,24.993351,32.7,M,4,,,,2.4993351,30.2006649
915,1273,78,5,195.8,24.993351,25,M,4,,,,2.4993351,22.5006649
916,1273,78,6,195.8,24.993351,16,M,4,,,,2.4993351,13.5006649
917,1273,78,7,195.8,24.993351,34.2,F,5,,,,2.4993351,31.7006649
918,1273,78,8,195.8,24.993351,25.8,F,4,,,,2.4993351,23.3006649
919,1273,78,9,195.8,24.993351,30.2,F,4,,,,2.4993351,27.7006649
920,1273,78,10,195.8,24.993351,23.9,F,4,,,,2.4993351,21.4006649
921,1303,75,1,206.6,26.3569914,42.8,M ,5,,,,2.63569914,40.16430086
922,1303,75,2,206.6,26.3569914,13.5,M,4,,,,2.63569914,10.86430086
923,1303,75,3,206.6,26.3569914,25.8,M ,5?,,,,2.63569914,23.16430086
924,1303,75,4,206.6,26.3569914,25.6,M,4?,,,,2.63569914,22.96430086
925,1303,75,5,206.6,26.3569914,50.9,F,5,,,,2.63569914,48.26430086
926,1303,75,6,206.6,26.3569914,41.4,F,5?,,,,2.63569914,38.76430086
927,1303,75,7,206.6,26.3569914,18.3,F,4,,,,2.63569914,15.66430086
928,1303,75,8,206.6,26.3569914,19.3,F,4,,,,2.63569914,16.66430086
929,1303,75,9,206.6,26.3569914,NA,,,,,,2.63569914,NA
930,1303,75,10,206.6,26.3569914,NA,,,,,,2.63569914,NA
931,1309,100,1,188.3,24.0463785,29.9,F ,4,,,,2.40463785,27.49536215
932,1309,100,2,188.3,24.0463785,40.3,F,4,,,,2.40463785,37.89536215
933,1309,100,3,188.3,24.0463785,23.2,F,4,,,,2.40463785,20.79536215
934,1309,100,4,188.3,24.0463785,38.2,F,4,,,,2.40463785,35.79536215
935,1309,100,5,188.3,24.0463785,22.2,F,4,,,,2.40463785,19.79536215
936,1309,100,6,188.3,24.0463785,25.7,F,4,,,,2.40463785,23.29536215
937,1309,100,7,188.3,24.0463785,26.9,M,4,,,,2.40463785,24.49536215
938,1309,100,8,188.3,24.0463785,24.9,M,4,,,,2.40463785,22.49536215
939,1309,100,9,188.3,24.0463785,14.3,M,M,,,,2.40463785,11.89536215
940,1309,100,10,188.3,24.0463785,24.8,M,4,,,x,2.40463785,22.39536215
941,1317,94,1,212.6,27.1145694,25.6,F ,4,,,,2.71145694,22.88854306
942,1317,94,2,212.6,27.1145694,17.4,F,4,,,,2.71145694,14.68854306
943,1317,94,3,212.6,27.1145694,27.4,F,4,,,,2.71145694,24.68854306
944,1317,94,4,212.6,27.1145694,56.7,F,4,,,,2.71145694,53.98854306
945,1317,94,5,212.6,27.1145694,45.5,F,4,,,x,2.71145694,42.78854306
946,1317,94,6,212.6,27.1145694,36.8,M,4,,,,2.71145694,34.08854306
947,1317,94,7,212.6,27.1145694,22.5,M,4,,,,2.71145694,19.78854306
948,1317,94,8,212.6,27.1145694,35.9,M,4,,,,2.71145694,33.18854306
949,1317,94,9,212.6,27.1145694,30.8,M,4,,,,2.71145694,28.08854306
950,1317,94,10,212.6,27.1145694,NA,,,,,,2.71145694,NA
951,1321,95,1,221.8,28.276189,11.5,M ,4,,,,2.8276189,8.6723811
952,1321,95,2,221.8,28.276189,15.9,M,  4/5 ,,,,2.8276189,13.0723811
953,1321,95,3,221.8,28.276189,14.8,M ,0.8,,,,2.8276189,11.9723811
954,1321,95,4,221.8,28.276189,18.1,M,5,,,,2.8276189,15.2723811
955,1321,95,5,221.8,28.276189,17.8,F,4,,,,2.8276189,14.9723811
956,1321,95,6,221.8,28.276189,22.8,F,4,,,,2.8276189,19.9723811
957,1321,95,7,221.8,28.276189,22.2,F,4M,,,,2.8276189,19.3723811
958,1321,95,8,221.8,28.276189,22.8,F,4,,,,2.8276189,19.9723811
959,1321,95,9,221.8,28.276189,24.7,F,4,,,,2.8276189,21.8723811
960,1321,95,10,221.8,28.276189,13.9,F,4,,,,2.8276189,11.0723811
961,1371,98,1,197.9,25.2585033,44.8,F ,5,,,,2.52585033,42.27414967
962,1371,98,2,197.9,25.2585033,28,F,4,,,,2.52585033,25.47414967
963,1371,98,3,197.9,25.2585033,25.8,F,4,,,,2.52585033,23.27414967
964,1371,98,4,197.9,25.2585033,21.3,F,4,,,,2.52585033,18.77414967
965,1371,98,5,197.9,25.2585033,19.4,F,4,,,,2.52585033,16.87414967
966,1371,98,6,197.9,25.2585033,22,M,4,,,,2.52585033,19.47414967
967,1371,98,7,197.9,25.2585033,26.4,M,4,,,,2.52585033,23.87414967
968,1371,98,8,197.9,25.2585033,18.8,M,4,,,,2.52585033,16.27414967
969,1371,98,9,197.9,25.2585033,30.7,M,4M,,,x,2.52585033,28.17414967
970,1371,98,10,197.9,25.2585033,35.6,M,4?,,,x,2.52585033,33.07414967
971,1379,76,1,193.1,24.6524409,18.5,M ,4,,,,2.46524409,16.03475591
972,1379,76,2,193.1,24.6524409,15.2,M,4,,,x,2.46524409,12.73475591
973,1379,76,3,193.1,24.6524409,18.9,M ,4,,,,2.46524409,16.43475591
974,1379,76,4,193.1,24.6524409,15.7,F,3,,,,2.46524409,13.23475591
975,1379,76,5,193.1,24.6524409,21.8,F,4,,,,2.46524409,19.33475591
976,1379,76,6,193.1,24.6524409,27.2,F,4,,,,2.46524409,24.73475591
977,1379,76,7,193.1,24.6524409,25.2,F,4,,,x,2.46524409,22.73475591
978,1379,76,8,193.1,24.6524409,17.2,F,4,,,,2.46524409,14.73475591
979,1379,76,9,193.1,24.6524409,20.4,F,4,,,x,2.46524409,17.93475591
980,1379,76,10,193.1,24.6524409,14.9,F,4,,,,2.46524409,12.43475591
981,1391,102,1,223.1,28.4403309,NA,,,x,Dead: Buds never opened - Venturia,,2.84403309,NA
982,1391,102,2,223.1,28.4403309,NA,,,x,Dead: Buds never opened - Venturia,,2.84403309,NA
983,1391,102,3,223.1,28.4403309,NA,,,x,Dead: Buds never opened - Venturia,,2.84403309,NA
984,1391,102,4,223.1,28.4403309,NA,,,x,Dead: Buds never opened - Venturia,,2.84403309,NA
985,1391,102,5,223.1,28.4403309,NA,,,x,Dead: Buds never opened - Venturia,,2.84403309,NA
986,1391,102,6,223.1,28.4403309,NA,,,x,Dead: Buds never opened - Venturia,,2.84403309,NA
987,1391,102,7,223.1,28.4403309,NA,,,x,Dead: Buds never opened - Venturia,,2.84403309,NA
988,1391,102,8,223.1,28.4403309,NA,,,x,Dead: Buds never opened - Venturia,,2.84403309,NA
989,1391,102,9,223.1,28.4403309,NA,,,x,Dead: Buds never opened - Venturia,,2.84403309,NA
990,1391,102,10,223.1,28.4403309,NA,,,x,Dead: Buds never opened - Venturia,,2.84403309,NA
991,1403,93,1,202.4,25.8266868,14.9,M,4,,,,2.58266868,12.31733132
992,1403,93,2,202.4,25.8266868,23.9,M,  4/5 ,,,,2.58266868,21.31733132
993,1403,93,3,202.4,25.8266868,20.9,M,4,,,,2.58266868,18.31733132
994,1403,93,4,202.4,25.8266868,24,F,4,,,,2.58266868,21.41733132
995,1403,93,5,202.4,25.8266868,24.3,M,5,,,,2.58266868,21.71733132
996,1403,93,6,202.4,25.8266868,27.2,M,5,,,,2.58266868,24.61733132
997,1403,93,7,202.4,25.8266868,31.9,M,5,,,,2.58266868,29.31733132
998,1403,93,8,202.4,25.8266868,23.4,M,5,,,,2.58266868,20.81733132
999,1403,93,9,202.4,25.8266868,25,M,  4/5 ,,,,2.58266868,22.41733132
1000,1403,93,10,202.4,25.8266868,NA,,,,,,2.58266868,NA
1001,1419,84,1,188.1,24.0211259,16.2,F,4,,,,2.40211259,13.79788741
1002,1419,84,2,188.1,24.0211259,12.5,F,4,,,,2.40211259,10.09788741
1003,1419,84,3,188.1,24.0211259,15.8,F,4?,,,,2.40211259,13.39788741
1004,1419,84,4,188.1,24.0211259,14.9,F,4,,,,2.40211259,12.49788741
1005,1419,84,5,188.1,24.0211259,11.4,F,4,,,,2.40211259,8.99788741
1006,1419,84,6,188.1,24.0211259,18.8,M,5,,,,2.40211259,16.39788741
1007,1419,84,7,188.1,24.0211259,12.6,M,4,,,,2.40211259,10.19788741
1008,1419,84,8,188.1,24.0211259,13.7,M,5,,,,2.40211259,11.29788741
1009,1419,84,9,188.1,24.0211259,9.7,M,4,,,,2.40211259,7.29788741
1010,1419,84,10,188.1,24.0211259,14.4,M,5,,,,2.40211259,11.99788741
1011,1423,99,1,201,25.6499186,24,M,4,,,,2.56499186,21.43500814
1012,1423,99,2,201,25.6499186,25.6,M,4,,,,2.56499186,23.03500814
1013,1423,99,3,201,25.6499186,24,M,4,,,,2.56499186,21.43500814
1014,1423,99,4,201,25.6499186,20.8,M,4,,,,2.56499186,18.23500814
1015,1423,99,5,201,25.6499186,17,M,4,,,,2.56499186,14.43500814
1016,1423,99,6,201,25.6499186,21.7,M,4,,,,2.56499186,19.13500814
1017,1423,99,7,201,25.6499186,37.8,F,4,,,,2.56499186,35.23500814
1018,1423,99,8,201,25.6499186,26.2,F,4,,,x,2.56499186,23.63500814
1019,1423,99,9,201,25.6499186,22.7,F,4,,,,2.56499186,20.13500814
1020,1423,99,10,201,25.6499186,29.3,F,4,,,x,2.56499186,26.73500814
1021,1442,80,1,198.3,25.3090085,40.9,F,5,,,,2.53090085,38.36909915
1022,1442,80,2,198.3,25.3090085,36.5,F,5?,,,,2.53090085,33.96909915
1023,1442,80,3,198.3,25.3090085,22.8,F,4,,,,2.53090085,20.26909915
1024,1442,80,4,198.3,25.3090085,27,M,4,,,,2.53090085,24.46909915
1025,1442,80,5,198.3,25.3090085,29,M,4,,,,2.53090085,26.46909915
1026,1442,80,6,198.3,25.3090085,18.8,M,4,,,,2.53090085,16.26909915
1027,1442,80,7,198.3,25.3090085,NA,,,,,,2.53090085,NA
1028,1442,80,8,198.3,25.3090085,NA,,,,,,2.53090085,NA
1029,1442,80,9,198.3,25.3090085,NA,,,,,,2.53090085,NA
1030,1442,80,10,198.3,25.3090085,NA,,,,,,2.53090085,NA
1031,1450,101,1,218,27.7963896,55.6,F,5?,,,,2.77963896,52.82036104
1032,1450,101,2,218,27.7963896,32.6,F,4,,,,2.77963896,29.82036104
1033,1450,101,3,218,27.7963896,32.6,F,4,,,,2.77963896,29.82036104
1034,1450,101,4,218,27.7963896,34.3,F,4,,,,2.77963896,31.52036104
1035,1450,101,5,218,27.7963896,49.2,F,4?,,,,2.77963896,46.42036104
1036,1450,101,6,218,27.7963896,24.8,F,4,,,,2.77963896,22.02036104
1037,1450,101,7,218,27.7963896,46.4,F,4?,,,x,2.77963896,43.62036104
1038,1450,101,8,218,27.7963896,19.5,M,4,,,,2.77963896,16.72036104
1039,1450,101,9,218,27.7963896,31.5,M,4M,,,,2.77963896,28.72036104
1040,1450,101,10,218,27.7963896,25.9,M,4,,,,2.77963896,23.12036104
1041,1481,97,1,230.4,29.3620508,40.1,M,4,,written as 1491,,2.93620508,37.16379492
1042,1481,97,2,230.4,29.3620508,35.9,M,4,,written as 1491,,2.93620508,32.96379492
1043,1481,97,3,230.4,29.3620508,40.1,M,4,,written as 1491,,2.93620508,37.16379492
1044,1481,97,4,230.4,29.3620508,35.9,M,4,,written as 1491,,2.93620508,32.96379492
1045,1481,97,5,230.4,29.3620508,53.5,F,5?,,written as 1491,,2.93620508,50.56379492
1046,1481,97,6,230.4,29.3620508,64.6,F,4?,,written as 1491,,2.93620508,61.66379492
1047,1481,97,7,230.4,29.3620508,70.1,F,4?,,written as 1491,,2.93620508,67.16379492
1048,1481,97,8,230.4,29.3620508,46.3,F,4,,written as 1491,,2.93620508,43.36379492
1049,1481,97,9,230.4,29.3620508,48.3,F,4,,written as 1491,,2.93620508,45.36379492
1050,1481,97,10,230.4,29.3620508,NA,,,,written as 1491,,2.93620508,NA
1051,1485,96,1,228.1,29.0716459,22.8,F,m4,,,,2.90716459,19.89283541
1052,1485,96,2,228.1,29.0716459,20.7,F,m4,,,x,2.90716459,17.79283541
1053,1485,96,3,228.1,29.0716459,20.4,F,4,,,,2.90716459,17.49283541
1054,1485,96,4,228.1,29.0716459,50.4,F,4,,,,2.90716459,47.49283541
1055,1485,96,5,228.1,29.0716459,27.3,F,4,,,,2.90716459,24.39283541
1056,1485,96,6,228.1,29.0716459,16.7,M,3,,,,2.90716459,13.79283541
1057,1485,96,7,228.1,29.0716459,15.7,M,3,,,,2.90716459,12.79283541
1058,1485,96,8,228.1,29.0716459,36.9,M,4,,,,2.90716459,33.99283541
1059,1485,96,9,228.1,29.0716459,27.8,M,m4,,,,2.90716459,24.89283541
1060,1485,96,10,228.1,29.0716459,31.4,M,4,,,x,2.90716459,28.49283541
1061,1521,91,1,205.6,26.2307284,28.9,M,m4?,,,,2.62307284,26.27692716
1062,1521,91,2,205.6,26.2307284,34.8,M,5?,,,,2.62307284,32.17692716
1063,1521,91,3,205.6,26.2307284,35.7,M,5?,,,,2.62307284,33.07692716
1064,1521,91,4,205.6,26.2307284,21.2,M,4,,,,2.62307284,18.57692716
1065,1521,91,5,205.6,26.2307284,23.4,F,5,,,,2.62307284,20.77692716
1066,1521,91,6,205.6,26.2307284,57.5,F,5,,,,2.62307284,54.87692716
1067,1521,91,7,205.6,26.2307284,27.9,F,  4/5 ,,,,2.62307284,25.27692716
1068,1521,91,8,205.6,26.2307284,22.7,F,4,,,,2.62307284,20.07692716
1069,1521,91,9,205.6,26.2307284,30.1,M,5?,,,,2.62307284,27.47692716
1070,1521,91,10,205.6,26.2307284,NA,,,,,,2.62307284,NA
1071,1552,83,1,201,25.6499186,31.6,M,4,,,,2.56499186,29.03500814
1072,1552,83,2,201,25.6499186,28.3,M,4,,,,2.56499186,25.73500814
1073,1552,83,3,201,25.6499186,27.8,M,4,,,,2.56499186,25.23500814
1074,1552,83,4,201,25.6499186,42,F,5,,,,2.56499186,39.43500814
1075,1552,83,5,201,25.6499186,27.3,F,4,,,,2.56499186,24.73500814
1076,1552,83,6,201,25.6499186,24.7,F,4,,,,2.56499186,22.13500814
1077,1552,83,7,201,25.6499186,26.8,F,4,,,,2.56499186,24.23500814
1078,1552,83,8,201,25.6499186,28.2,F,4,,,,2.56499186,25.63500814
1079,1552,83,9,201,25.6499186,22.1,F,4,,,x,2.56499186,19.53500814
1080,1552,83,10,201,25.6499186,NA,,,,,,2.56499186,NA
