Analys.batch,std.batch,#,ID,Chem.ID,PG.wts,Scin.DW,Scort.DW,Tdin.DW,Tcin.DW,redo.flag,Type,Std. Conc,Scn.RT,Scn.Area,Scn.IS Area,Scn.Response,Scn.Detection Flags,Scn.Conc.,Scn.pctDev,Scort.Std. Conc,,Scort.RT,Scort.Area,Scort.IS Area,Scort.Response,Scort.Detection Flags,Scort.Conc.,Scort.pctDev,Tdin.Std. Conc,Tdin.RT,Tdin.Area,Tdin.IS Area,Tdin.Response,Tdin.Detection Flags,Tdin.Conc.,Tdin.pctDev,Tcin.Std. Conc,Tcin.RT,Tcin.Area,Tcin.IS Area,Tcin.Response,Tcin.Detection Flags,Tcin.Conc.,Tcin.pctDev
1,1,211,HS Batch 3,ctrl-3,,,,,,,Control,,2.65,49090,1233220,0.04,bb,0.018957,,,,5.78,3044003,1233220,2.468,bb,0.39899,,,9.99,71378,1233220,0.058,bb,0.010957,,,15.88,3019824,1233220,2.449,bb,0.274021,
1,1,212,HS Batch 3,ctrl-3,,,,,,,Control,,2.65,50852,1286815,0.04,bb,0.018818,,,,5.78,3055986,1286815,2.375,bb,0.380561,,,9.99,85247,1286815,0.066,bb,0.01256,,,15.88,3075172,1286815,2.39,bb,0.266088,
1,1,215,HS Batch 4,ctrl-4,,,,,,,Control,,2.69,37424,1109150,0.034,bb,0.016043,,,,5.86,2367251,1109150,2.134,bb,0.334835,,,10.14,55260,1109150,0.05,bb,0.009418,,,16.18,2700707,1109150,2.435,bb,0.272157,
1,1,216,HS Batch 4,ctrl-4,,,,,,,Control,,2.67,45260,1183912,0.038,bb,0.018198,,,,5.84,2661769,1183912,2.248,bb,0.356213,,,10.14,68637,1183912,0.058,bb,0.010975,,,16.19,3059764,1183912,2.584,bb,0.292653,
1,1,230,HS Batch 4,ctrl-4,,,,,,,Control,,2.65,34079,1208772,0.028,bb,0.013386,,,,5.8,2645162,1208772,2.188,bb,0.344902,,,10.04,64251,1208772,0.053,bb,0.010054,,,16.01,2823482,1208772,2.336,bb,0.258917,
1,1,231,HS Batch 4,ctrl-4,,,,,,,Control,,2.65,45067,1197875,0.038,bb,0.017907,,,,5.8,2847775,1197875,2.377,bb,0.38105,,,10.04,78626,1197875,0.066,bb,0.012443,,,15.99,3118692,1197875,2.604,bb,0.295315,
1,1,245,HS Batch 4,ctrl-4,,,,,,,Control,,2.65,52415,1193476,0.044,bb,0.020938,,,,5.8,2644447,1193476,2.216,bb,0.350061,,,10.02,67506,1193476,0.057,bb,0.010705,,,15.96,2782926,1193476,2.332,bb,0.258382,
1,1,246,HS Batch 4,ctrl-4,,,,,,,Control,,2.65,64283,1231180,0.052,bb,0.024947,,,,5.8,2908413,1231180,2.362,bb,0.378117,,,10.02,82829,1231180,0.067,bb,0.012758,,,15.95,3055944,1231180,2.482,bb,0.278556,
1,1,260,HS Batch 4,ctrl-4,,,,,,,Control,,2.65,57181,1255636,0.046,bb,0.02172,,,,5.8,2661329,1255636,2.12,bb,0.332097,,,10.04,73511,1255636,0.059,bb,0.011084,,,15.99,2904618,1255636,2.313,bb,0.255939,
1,1,261,HS Batch 4,ctrl-4,,,,,,,Control,,2.65,61551,1287467,0.048,bb,0.022815,,,,5.8,2969371,1287467,2.306,bb,0.367304,,,10.04,82327,1287467,0.064,bb,0.012119,,,15.97,3166877,1287467,2.46,bb,0.275517,
1,1,274,HS Batch 4,ctrl-4,,,,,,,Control,,2.65,45384,1292952,0.035,bb,0.016696,,,,5.8,2798399,1292952,2.164,bb,0.340423,,,10.04,75880,1292952,0.059,bb,0.011111,,,16.01,3007533,1292952,2.326,bb,0.257631,
1,1,275,HS Batch 4,ctrl-4,,,,,,,Control,,2.65,50174,1275498,0.039,bb,0.018731,,,,5.8,3106717,1275498,2.436,bb,0.392509,,,10.04,91214,1275498,0.072,bb,0.013571,,,16.01,3308129,1275498,2.594,bb,0.293928,
1,1,289,HS Batch 4,ctrl-4,,,,,,,Control,,2.65,46096,1316943,0.035,bb,0.016648,,,,5.8,2928650,1316943,2.224,bb,0.351583,,,10.04,75458,1316943,0.057,bb,0.010846,,,16.01,3099382,1316943,2.353,bb,0.261254,
1,1,290,HS Batch 4,ctrl-4,,,,,,,Control,,2.65,56084,1308586,0.043,bb,0.020427,,,,5.8,3082639,1308586,2.356,bb,0.376835,,,10.04,91920,1308586,0.07,bb,0.013328,,,15.99,3326066,1308586,2.542,bb,0.286729,
1,1,304,HS Batch 4,ctrl-4,,,,,,,Control,,2.67,52005,1349906,0.039,bb,0.01834,,,,5.82,2981859,1349906,2.209,bb,0.348777,,,10.04,84928,1349906,0.063,bb,0.011921,,,16.01,3176440,1349906,2.353,bb,0.261203,
1,1,305,HS Batch 4,ctrl-4,,,,,,,Control,,2.65,59920,1360708,0.044,bb,0.020994,,,,5.8,3176771,1360708,2.335,bb,0.372755,,,10.04,100778,1360708,0.074,bb,0.014062,,,15.99,3389063,1360708,2.491,bb,0.27972,
2,2,25,HS Batch 5-2,ctrl-5,,,,,,,Control,,2.69,30799,1125613,0.027,bb,0.019623,,,,5.86,2641595,1125613,2.347,bb,0.372129,,,10.16,65201,1125613,0.058,bb,0.01103,,,16.22,3073177,1125613,2.73,bb,0.336281,
2,2,26,HS Batch 5-2,ctrl-5,,,,,,,Control,,2.67,34454,1155653,0.03,bb,0.021356,,,,5.86,2677962,1155653,2.317,bb,0.366619,,,10.14,57114,1155653,0.049,bb,0.009392,,,16.2,3210162,1155653,2.778,bb,0.343857,
2,2,40,HS Batch 5-2,ctrl-5,,,,,,,Control,,2.67,33984,1162667,0.029,bb,0.020943,,,,5.84,2970856,1162667,2.555,bb,0.411875,,,10.14,71387,1162667,0.061,bb,0.011701,,,16.18,3184303,1162667,2.739,bb,0.337638,
2,2,41,HS Batch 5-2,ctrl-5,,,,,,,Control,,2.67,31610,1192957,0.026,bb,0.019011,,,,5.84,3046059,1192957,2.553,bb,0.411517,,,10.14,61941,1192957,0.052,bb,0.009873,,,16.18,3392964,1192957,2.844,bb,0.354595,
2,2,55,HS Batch 5-2,ctrl-5,,,,,,,Control,,2.67,40209,1172677,0.034,bb,0.024507,,,,5.86,2963850,1172677,2.527,bb,0.406484,,,10.14,70757,1172677,0.06,bb,0.011496,,,16.18,3368957,1172677,2.873,bb,0.359303,
2,2,56,HS Batch 5-2,ctrl-5,,,,,,,Control,,2.67,34525,1272998,0.027,bb,0.019453,,,,5.86,3008433,1272998,2.363,bb,0.375212,,,10.14,67829,1272998,0.053,bb,0.010135,,,16.18,3353916,1272998,2.635,bb,0.321348,
2,2,70,HS Batch 5-2,ctrl-5,,,,,,,Control,,2.69,38145,1214457,0.031,bb,0.022481,,,,5.86,2939439,1214457,2.42,bb,0.385982,,,10.14,74577,1214457,0.061,bb,0.011703,,,16.2,3411907,1214457,2.809,bb,0.348947,
2,2,71,HS Batch 5-2,ctrl-5,,,,,,,Control,,2.67,33537,1223292,0.027,bb,0.019661,,,,5.86,2910420,1223292,2.379,bb,0.3782,,,10.14,72230,1223292,0.059,bb,0.011246,,,16.2,3517193,1223292,2.875,bb,0.359684,
2,2,85,HS Batch 5-2,ctrl-5,,,,,,,Control,,2.67,40785,1177089,0.035,bb,0.02476,,,,5.86,2958797,1177089,2.514,bb,0.403824,,,10.16,71467,1177089,0.061,bb,0.011569,,,16.2,3372422,1177089,2.865,bb,0.358017,
2,2,86,HS Batch 5-2,ctrl-5,,,,,,,Control,,2.67,37925,1223372,0.031,bb,0.022193,,,,5.86,3088098,1223372,2.524,MM,0.405871,,,10.14,77054,1223372,0.063,bb,0.012008,,,16.2,3545458,1223372,2.898,bb,0.363472,
2,2,100,HS Batch 5-2,ctrl-5,,,,,,,Control,,2.67,36171,1214025,0.03,bb,0.021342,,,,5.84,3010338,1214025,2.48,bb,0.397281,,,10.14,72560,1214025,0.06,bb,0.011386,,,16.16,3544836,1214025,2.92,bb,0.367101,
2,2,101,HS Batch 5-2,ctrl-5,,,,,,,Control,,2.67,35256,1246728,0.028,bb,0.020272,,,,5.84,3038877,1246728,2.437,bb,0.389232,,,10.14,69862,1246728,0.056,bb,0.010666,,,16.16,3449199,1246728,2.767,bb,0.342066,
2,2,115,HS Batch 5-2,ctrl-5,,,,,,,Control,,2.67,34157,1225513,0.028,bb,0.019984,,,,5.84,2940618,1225513,2.399,bb,0.382033,,,10.14,71694,1225513,0.059,bb,0.011141,,,16.18,3359831,1225513,2.742,bb,0.338079,
2,2,116,HS Batch 5-2,ctrl-5,,,,,,,Control,,2.67,35840,1234582,0.029,bb,0.020802,,,,5.84,2917802,1234582,2.363,bb,0.375236,,,10.14,69473,1234582,0.056,bb,0.010711,,,16.16,3500981,1234582,2.836,bb,0.353225,
3,1,1,HS Batch 6,ctrl-6,,,,,,,Control,,2.67,29881,1262717,0.024,bb,0.011222,,,,5.85,3036141,1262717,2.404,bb,0.386354,,,10.16,73325,1262717,0.058,bb,0.010993,,,16.2,3309023,1262717,2.621,bb,0.297702,
3,1,2,HS Batch 6,ctrl-6,,,,,,,Control,,2.67,31983,1203159,0.027,bb,0.012616,,,,5.85,3091944,1203159,2.57,bb,0.419461,,,10.13,57352,1203159,0.048,bb,0.009007,,,16.18,3234637,1203159,2.688,bb,0.307308,
3,1,11,HS Batch 6,ctrl-6,,,,,,,Control,,2.67,38120,1396981,0.027,bb,0.012953,,,,5.85,3267371,1396981,2.339,bb,0.373573,,,10.13,77177,1396981,0.055,bb,0.010453,,,16.18,3501180,1396981,2.506,bb,0.281852,
3,1,12,HS Batch 6,ctrl-6,,,,,,,Control,,2.67,37912,1316357,0.029,bb,0.013676,,,,5.85,3236138,1316357,2.458,bb,0.397013,,,10.13,64282,1316357,0.049,bb,0.009229,,,16.19,3412196,1316357,2.592,bb,0.293726,
3,1,19,HS Batch 6,ctrl-6,,,,,,,Control,,2.67,44403,1395931,0.032,bb,0.015117,,,,5.86,3311040,1395931,2.372,bb,0.379991,,,10.13,83500,1395931,0.06,bb,0.011328,,,16.19,3536434,1395931,2.533,bb,0.28558,
3,1,20,HS Batch 6,ctrl-6,,,,,,,Control,,2.67,40118,1389439,0.029,bb,0.013711,,,,5.86,3344943,1389439,2.407,bb,0.386935,,,10.13,81176,1389439,0.058,bb,0.011061,,,16.2,3615259,1389439,2.602,bb,0.295096,
2,1,1,Batch 2,SalicinSTD,,,,,,,Standard,0.015,2.69,22992,1029122,0.022,bb,0.016063,7.1,0,,,,1029122,,,,,0,,,1029122,,,,,0,16.3,595,1029122,0.001,bb,0.000058,
2,1,2,Batch 2,SalicinSTD,,,,,,,Standard,0.03,2.67,37708,1054879,0.036,bb,0.025531,-14.9,0,,4.54,33,1054879,0,bb,0.000004,,0,,,1054879,,,,,0,16.83,41,1054879,0,bb,0.000004,
2,1,3,Batch 2,SalicinSTD,,,,,,,Standard,0.15,2.67,257833,1094084,0.236,bb,0.154428,3,0,,5.89,149,1094084,0,bb,0.000019,,0,10.03,32,1094084,0,bb,0.000006,,0,16.19,112,1094084,0,bb,0.00001,
2,1,4,Batch 2,SalicinSTD,,,,,,,Standard,0.375,2.67,658517,1012276,0.651,bb,0.373808,-0.3,0,,5.26,304,1012276,0,bb,0.000041,,0,10.11,16,1012276,0,bb,0.000003,,0,16.13,274,1012276,0,bb,0.000027,
1,1,1,HS Batch 1,SalicinSTD,,,,,,,Standard,0.015,2.69,11381,435155,0.026,bb,0.01241,-17.3,0,,,,435155,,,,,0,10.13,373,435155,0.001,bb,0.000161,,0,16.29,271,435155,0.001,bb,0.00006,
1,1,2,HS Batch 1,SalicinSTD,,,,,,,Standard,0.03,2.69,23843,450292,0.053,bb,0.025304,-15.7,0,,4.98,154,450292,0,db,0.000046,,0,9.81,145,450292,0,bb,0.00006,,0,16.9,275,450292,0.001,bb,0.000058,
1,1,3,HS Batch 1,SalicinSTD,,,,,,,Standard,0.15,2.69,147856,467967,0.316,bb,0.163321,8.9,0,,,,467967,,,,,0,10.18,812,467967,0.002,bb,0.000325,,0,16.22,358,467967,0.001,bb,0.000073,
1,1,4,HS Batch 1,SalicinSTD,,,,,,,Standard,0.375,2.69,293861,469299,0.626,bb,0.368386,-1.8,0,,4.86,122,469299,0,bb,0.000035,,0,,,469299,,,,,0,16.33,63,469299,0,bb,0.000013,
3,1,23,HS Batch 1,SalicinSTD,,,,,,,Standard,0.015,2.69,11381,435155,0.026,bb,0.01241,-17.3,0,,,,435155,,,,,0,10.13,373,435155,0.001,bb,0.000161,,0,16.29,271,435155,0.001,bb,0.00006,
3,1,24,HS Batch 1,SalicinSTD,,,,,,,Standard,0.03,2.69,23843,450292,0.053,bb,0.025304,-15.7,0,,4.98,154,450292,0,db,0.000046,,0,9.81,145,450292,0,bb,0.00006,,0,16.9,275,450292,0.001,bb,0.000058,
3,1,25,HS Batch 1,SalicinSTD,,,,,,,Standard,0.15,2.69,147856,467967,0.316,bb,0.163321,8.9,0,,,,467967,,,,,0,10.18,812,467967,0.002,bb,0.000325,,0,16.22,358,467967,0.001,bb,0.000073,
3,1,26,HS Batch 1,SalicinSTD,,,,,,,Standard,0.375,2.69,293861,469299,0.626,bb,0.368386,-1.8,0,,4.86,122,469299,0,bb,0.000035,,0,,,469299,,,,,0,16.33,63,469299,0,bb,0.000013,
2,1,6,Batch 2,SalicortinSTD,,,,,,,Standard,0,,,1114368,,,,,0.015,,5.85,114720,1114368,0.103,bb,0.014238,-5.1,0,10.08,19,1114368,0,bb,0.000003,,0,17.27,457,1114368,0,bb,0.000041,
2,1,7,Batch 2,SalicortinSTD,,,,,,,Standard,0,2.57,200,1120059,0,bb,0.00013,,0.03,,5.85,261112,1120059,0.233,bb,0.032454,8.2,0,10.18,196,1120059,0,bb,0.000033,,0,16.24,711,1120059,0.001,bb,0.000064,
2,1,8,Batch 2,SalicortinSTD,,,,,,,Standard,0,2.69,347,1115170,0,bb,0.000226,,0.15,,5.85,1283391,1115170,1.151,bb,0.168446,12.3,0,9.76,17,1115170,0,bb,0.000003,,0,16.19,717,1115170,0.001,bb,0.000065,
2,1,9,Batch 2,SalicortinSTD,,,,,,,Standard,0,2.67,395,1149782,0,bb,0.00025,,0.375,,5.85,2554400,1149782,2.222,bb,0.348974,-6.9,0,10.21,148,1149782,0,bb,0.000024,,0,16.21,637,1149782,0.001,bb,0.000056,
2,1,10,Batch 2,SalicortinSTD,,,,,,,Standard,0,2.69,716,1063227,0.001,bb,0.00049,,0.75,,5.85,4145830,1063227,3.899,bb,0.72145,-3.8,0,10.23,223,1063227,0,bb,0.000039,,0,16.24,324,1063227,0,bb,0.000031,
2,1,11,Batch 2,SalicortinSTD,,,,,,,Standard,0,2.69,1160,1057885,0.001,bb,0.000797,,1,,5.85,5072051,1057885,4.795,bb,1.055408,5.5,0,10.16,96,1057885,0,bb,0.000017,,0,16.26,968,1057885,0.001,bb,0.000092,
1,1,6,HS Batch 1,SalicortinSTD,,,,,,,Standard,0,2.69,9,505405,0,bb,0.000009,,0.015,,5.87,61921,505405,0.123,db,0.016772,11.8,0,10.16,289,505405,0.001,bb,0.000107,,0,16.7,246,505405,0,bb,0.000046,
1,1,7,HS Batch 1,SalicortinSTD,,,,,,,Standard,0,2.72,51,526289,0,bb,0.000046,,0.03,,5.85,132019,526289,0.251,bb,0.034587,15.3,0,,,526289,,,,,0,16.26,184,526289,0,bb,0.000033,
1,1,8,HS Batch 1,SalicortinSTD,,,,,,,Standard,0,2.67,173,550080,0,bb,0.000148,,0.15,,5.85,586992,550080,1.067,bb,0.15462,3.1,0,9.86,128,550080,0,bb,0.000044,,0,16.22,383,550080,0.001,bb,0.000066,
1,1,9,HS Batch 1,SalicortinSTD,,,,,,,Standard,0,2.69,279,559202,0,bb,0.000236,,0.375,,5.85,1276339,559202,2.282,bb,0.362717,-3.3,0,9.84,161,559202,0,bb,0.000054,,0,16.24,96,559202,0,bb,0.000016,
1,1,10,HS Batch 1,SalicortinSTD,,,,,,,Standard,0,2.69,479,535144,0.001,bb,0.000422,,0.75,,5.83,2006471,535144,3.749,bb,0.710963,-5.2,0,9.84,127,535144,0,bb,0.000044,,0,16.18,201,535144,0,bb,0.000036,
1,1,11,HS Batch 1,SalicortinSTD,,,,,,,Standard,0,2.67,713,538973,0.001,bb,0.000624,,1,,5.85,2445030,538973,4.536,bb,1.08688,8.7,0,,,538973,,,,,0,16.2,791,538973,0.001,bb,0.00014,
3,1,28,HS Batch 1,SalicortinSTD,,,,,,,Standard,0,2.69,9,505405,0,bb,0.000009,,0.015,,5.87,61921,505405,0.123,db,0.016772,11.8,0,10.16,289,505405,0.001,bb,0.000107,,0,16.7,246,505405,0,bb,0.000046,
3,1,29,HS Batch 1,SalicortinSTD,,,,,,,Standard,0,2.72,51,526289,0,bb,0.000046,,0.03,,5.85,132019,526289,0.251,bb,0.034587,15.3,0,,,526289,,,,,0,16.26,184,526289,0,bb,0.000033,
3,1,30,HS Batch 1,SalicortinSTD,,,,,,,Standard,0,2.67,173,550080,0,bb,0.000148,,0.15,,5.85,586992,550080,1.067,bb,0.15462,3.1,0,9.86,128,550080,0,bb,0.000044,,0,16.22,383,550080,0.001,bb,0.000066,
3,1,31,HS Batch 1,SalicortinSTD,,,,,,,Standard,0,2.69,279,559202,0,bb,0.000236,,0.375,,5.85,1276339,559202,2.282,bb,0.362717,-3.3,0,9.84,161,559202,0,bb,0.000054,,0,16.24,96,559202,0,bb,0.000016,
3,1,32,HS Batch 1,SalicortinSTD,,,,,,,Standard,0,2.69,479,535144,0.001,bb,0.000422,,0.75,,5.83,2006471,535144,3.749,bb,0.710963,-5.2,0,9.84,127,535144,0,bb,0.000044,,0,16.18,201,535144,0,bb,0.000036,
3,1,33,HS Batch 1,SalicortinSTD,,,,,,,Standard,0,2.67,713,538973,0.001,bb,0.000624,,1,,5.85,2445030,538973,4.536,bb,1.08688,8.7,0,,,538973,,,,,0,16.2,791,538973,0.001,bb,0.00014,
2,1,13,Batch 2,TremulacinSTD,,,,,,,Standard,0,2.53,63,1154850,0,bb,0.00004,,0,,4.84,76,1154850,0,bb,0.000009,,0,10.21,74,1154850,0,bb,0.000012,,0.015,16.23,223584,1154850,0.194,bb,0.01973,31.5
2,1,14,Batch 2,TremulacinSTD,,,,,,,Standard,0,,,1147625,,,,,0,,5.54,89,1147625,0,bb,0.000011,,0,10.13,176,1147625,0,bb,0.000029,,0.03,16.23,427398,1147625,0.372,bb,0.038342,27.8
2,1,15,Batch 2,TremulacinSTD,,,,,,,Standard,0,,,1273731,,,,,0,,5.85,1005,1273731,0.001,bb,0.000109,,0,10.16,640,1273731,0.001,bb,0.000094,,0.15,16.21,1793069,1273731,1.408,bb,0.154873,3.2
2,1,16,Batch 2,TremulacinSTD,,,,,,,Standard,0,,,1174120,,,,,0,,5.85,2702,1174120,0.002,bb,0.000317,,0,10.16,1471,1174120,0.001,bb,0.000235,,0.375,16.21,3332941,1174120,2.839,bb,0.353699,-5.7
2,1,17,Batch 2,TremulacinSTD,,,,,,,Standard,0,2.72,53,1264146,0,bb,0.000031,,0,,5.85,4661,1264146,0.004,bb,0.000508,,0,10.16,2860,1264146,0.002,bb,0.000425,,0.75,16.19,5210187,1264146,4.122,bb,0.628982,-16.1
2,1,18,Batch 2,TremulacinSTD,,,,,,,Standard,0,2.67,97,1155818,0,bb,0.000061,,0,,5.85,7090,1155818,0.006,bb,0.000844,,0,10.16,3408,1155818,0.003,bb,0.000554,,1,16.19,5590493,1155818,4.837,bbI,,-100
1,1,13,HS Batch 1,TremulacinSTD,,,,,,,Standard,0,,,544691,,,,,0,,,,544691,,,,,0,10.31,599,544691,0.001,bb,0.000206,,0.015,16.18,113737,544691,0.209,bb,0.020137,34.2
1,1,14,HS Batch 1,TremulacinSTD,,,,,,,Standard,0,2.67,60,614746,0,bb,0.000046,,0,,5.81,135,614746,0,bd,0.00003,,0,10.13,1035,614746,0.002,bb,0.000316,,0.03,16.18,249182,614746,0.405,bb,0.039507,31.7
1,1,15,HS Batch 1,TremulacinSTD,,,,,,,Standard,0,,,650126,,,,,0,,5.83,689,650126,0.001,db,0.000144,,0,9.84,421,650126,0.001,bb,0.000121,,0.15,16.16,989149,650126,1.521,bb,0.158698,5.8
1,1,16,HS Batch 1,TremulacinSTD,,,,,,,Standard,0,2.47,72,590253,0,bb,0.000058,,0,,5.85,1203,590253,0.002,bb,0.000277,,0,10.13,1516,590253,0.003,bb,0.000481,,0.375,16.15,1753954,590253,2.972,bb,0.349071,-6.9
1,1,17,HS Batch 1,TremulacinSTD,,,,,,,Standard,0,,,632565,,,,,0,,5.83,2593,632565,0.004,bb,0.000558,,0,10.13,1835,632565,0.003,bb,0.000544,,0.75,16.13,2696603,632565,4.263,bb,0.601397,-19.8
1,1,18,HS Batch 1,TremulacinSTD,,,,,,,Standard,0,2.67,51,601401,0,bb,0.00004,,0,,5.83,3183,601401,0.005,bb,0.00072,,0,10.11,1292,601401,0.002,bb,0.000403,,1,16.13,3129614,601401,5.204,bbI,,-100
3,1,35,HS Batch 1,TremulacinSTD,,,,,,,Standard,0,,,544691,,,,,0,,,,544691,,,,,0,10.31,599,544691,0.001,bb,0.000206,,0.015,16.18,113737,544691,0.209,bb,0.020137,34.2
3,1,36,HS Batch 1,TremulacinSTD,,,,,,,Standard,0,2.67,60,614746,0,bb,0.000046,,0,,5.81,135,614746,0,bd,0.00003,,0,10.13,1035,614746,0.002,bb,0.000316,,0.03,16.18,249182,614746,0.405,bb,0.039507,31.7
3,1,37,HS Batch 1,TremulacinSTD,,,,,,,Standard,0,,,650126,,,,,0,,5.83,689,650126,0.001,db,0.000144,,0,9.84,421,650126,0.001,bb,0.000121,,0.15,16.16,989149,650126,1.521,bb,0.158698,5.8
3,1,38,HS Batch 1,TremulacinSTD,,,,,,,Standard,0,2.47,72,590253,0,bb,0.000058,,0,,5.85,1203,590253,0.002,bb,0.000277,,0,10.13,1516,590253,0.003,bb,0.000481,,0.375,16.15,1753954,590253,2.972,bb,0.349071,-6.9
3,1,39,HS Batch 1,TremulacinSTD,,,,,,,Standard,0,,,632565,,,,,0,,5.83,2593,632565,0.004,bb,0.000558,,0,10.13,1835,632565,0.003,bb,0.000544,,0.75,16.13,2696603,632565,4.263,bb,0.601397,-19.8
3,1,40,HS Batch 1,TremulacinSTD,,,,,,,Standard,0,2.67,51,601401,0,bb,0.00004,,0,,5.83,3183,601401,0.005,bb,0.00072,,0,10.11,1292,601401,0.002,bb,0.000403,,1,16.13,3129614,601401,5.204,bbI,,-100
2,1,20,Batch 2,TremuloidinSTD,,,,,,,Standard,0,2.69,253,1151700,0,bb,0.00016,,0,,5.85,365,1151700,0,db,0.000044,,0.015,10.16,89591,1151700,0.078,bb,0.014883,-0.8,0,16.21,2710,1151700,0.002,bb,0.000237,
2,1,21,Batch 2,TremuloidinSTD,,,,,,,Standard,0,2.69,450,1196201,0,bb,0.000274,,0,,5.85,809,1196201,0.001,db,0.000093,,0.03,10.16,193393,1196201,0.162,bb,0.031582,5.3,0,16.23,6217,1196201,0.005,bb,0.000524,
2,1,22,Batch 2,TremuloidinSTD,,,,,,,Standard,0,2.69,1990,1183909,0.002,bb,0.001221,,0,,5.85,2042,1183909,0.002,db,0.000237,,0.15,10.16,760680,1183909,0.643,bb,0.14678,-2.1,0,16.23,27137,1183909,0.023,bb,0.002314,
2,1,23,Batch 2,TremuloidinSTD,,,,,,,Standard,0,2.67,5620,1330038,0.004,bb,0.003066,,0,,5.85,4378,1330038,0.003,bb,0.000453,,0.375,10.13,1455373,1330038,1.094,bb,0.383681,2.3,0,16.23,73123,1330038,0.055,bb,0.00556,
1,1,20,HS Batch 1,TremuloidinSTD,,,,,,,Standard,0,2.67,205,592642,0,bb,0.000163,,0,,5.22,9,592642,0,bb,0.000002,,0.015,10.11,50084,592642,0.085,bb,0.016077,7.2,0,16.16,2002,592642,0.003,bb,0.000322,
1,1,21,HS Batch 1,TremuloidinSTD,,,,,,,Standard,0,2.67,544,599975,0.001,bb,0.000427,,0,,,,599975,,,,,0.03,10.11,86746,599975,0.145,bb,0.027818,-7.3,0,16.16,3142,599975,0.005,bb,0.0005,
1,1,22,HS Batch 1,TremuloidinSTD,,,,,,,Standard,0,2.67,1951,613942,0.003,bb,0.001499,,0,,5.83,1119,613942,0.002,bb,0.000248,,0.15,10.11,426835,613942,0.695,bb,0.152087,1.4,0,16.15,15069,613942,0.025,bb,0.002344,
1,1,23,HS Batch 1,TremuloidinSTD,,,,,,,Standard,0,2.67,3706,614047,0.006,bb,0.002849,,0,,5.83,1942,614047,0.003,db,0.00043,,0.375,10.11,792420,614047,1.29,bb,0.373387,-0.4,0,16.15,38589,614047,0.063,bb,0.006014,
3,1,42,HS Batch 1,TremuloidinSTD,,,,,,,Standard,0,2.67,205,592642,0,bb,0.000163,,0,,5.22,9,592642,0,bb,0.000002,,0.015,10.11,50084,592642,0.085,bb,0.016077,7.2,0,16.16,2002,592642,0.003,bb,0.000322,
3,1,43,HS Batch 1,TremuloidinSTD,,,,,,,Standard,0,2.67,544,599975,0.001,bb,0.000427,,0,,,,599975,,,,,0.03,10.11,86746,599975,0.145,bb,0.027818,-7.3,0,16.16,3142,599975,0.005,bb,0.0005,
3,1,44,HS Batch 1,TremuloidinSTD,,,,,,,Standard,0,2.67,1951,613942,0.003,bb,0.001499,,0,,5.83,1119,613942,0.002,bb,0.000248,,0.15,10.11,426835,613942,0.695,bb,0.152087,1.4,0,16.15,15069,613942,0.025,bb,0.002344,
3,1,45,HS Batch 1,TremuloidinSTD,,,,,,,Standard,0,2.67,3706,614047,0.006,bb,0.002849,,0,,5.83,1942,614047,0.003,db,0.00043,,0.375,10.11,792420,614047,1.29,bb,0.373387,-0.4,0,16.15,38589,614047,0.063,bb,0.006014,
