Quantify Compound Summary Report 

Printed Tue Dec 04 12:09:22 2018

Compound 1:  Salicin_2ion

	#	ID	Name	Type	Std. Conc	RT	Area	IS Area	Response	Detection Flags	Conc.	%Dev
1	1	HS Batch 1	SalicinSTD_0015_0711_A	Standard	0.0150	2.69	11381	435155	0.026	bb	0.012410	-17.3
2	2	HS Batch 1	SalicinSTD_003_0711_A	Standard	0.0300	2.69	23843	450292	0.053	bb	0.025304	-15.7
3	3	HS Batch 1	SalicinSTD_015_0711_A	Standard	0.1500	2.69	147856	467967	0.316	bb	0.163321	8.9
4	4	HS Batch 1	SalicinSTD_0375_0711_A	Standard	0.3750	2.69	293861	469299	0.626	bb	0.368386	-1.8
5	5	HS Batch 1	BLANK_07112018_B	Blank				50				
6	6	HS Batch 1	SalicortinSTD_0015_0711_A	Standard	0.0000	2.69	9	505405	0.000	bb	0.000009	
7	7	HS Batch 1	SalicortinSTD_003_0711_A	Standard	0.0000	2.72	51	526289	0.000	bb	0.000046	
8	8	HS Batch 1	SalicortinSTD_015_0711_A	Standard	0.0000	2.67	173	550080	0.000	bb	0.000148	
9	9	HS Batch 1	SalicortinSTD_0375_0711_A	Standard	0.0000	2.69	279	559202	0.000	bb	0.000236	
10	10	HS Batch 1	SalicortinSTD_075_0711_A	Standard	0.0000	2.69	479	535144	0.001	bb	0.000422	
11	11	HS Batch 1	SalicortinSTD_100_0711_A	Standard	0.0000	2.67	713	538973	0.001	bb	0.000624	
12	12	HS Batch 1	BLANK_07112018_C	Blank				156				
13	13	HS Batch 1	TremulacinSTD_0015_0711_A	Standard	0.0000			544691				
14	14	HS Batch 1	TremulacinSTD_003_0711_A	Standard	0.0000	2.67	60	614746	0.000	bb	0.000046	
15	15	HS Batch 1	TremulacinSTD_015_0711_A	Standard	0.0000			650126				
16	16	HS Batch 1	TremulacinSTD_0375_0711_A	Standard	0.0000	2.47	72	590253	0.000	bb	0.000058	
17	17	HS Batch 1	TremulacinSTD_075_0711_A	Standard	0.0000			632565				
18	18	HS Batch 1	TremulacinSTD_100_0711_A	Standard	0.0000	2.67	51	601401	0.000	bb	0.000040	
19	19	HS Batch 1	BLANK_07112018_D	Blank				286				
20	20	HS Batch 1	TremuloidinSTD_0015_0711_A	Standard	0.0000	2.67	205	592642	0.000	bb	0.000163	
21	21	HS Batch 1	TremuloidinSTD_003_0711_A	Standard	0.0000	2.67	544	599975	0.001	bb	0.000427	
22	22	HS Batch 1	TremuloidinSTD_015_0711_A	Standard	0.0000	2.67	1951	613942	0.003	bb	0.001499	
23	23	HS Batch 1	TremuloidinSTD_0375_0711_A	Standard	0.0000	2.67	3706	614047	0.006	bb	0.002849	
24	24	HS Batch 4	BLANK_16112018_A	Blank		2.55	17	12	1.417	bbI		
25	25	HS Batch 4	HS-4_221_1611_A	Analyte		2.69	37424	1109150	0.034	bb	0.016043	
26	26	HS Batch 4	HS-4_251_1211_A	Analyte		2.67	45260	1183912	0.038	bb	0.018198	
27	27	HS Batch 4	HS-155	Analyte		2.67	152208	1224713	0.124	bb	0.060559	
28	28	HS Batch 4	HS-156	Analyte		2.67	151808	1131466	0.134	bb	0.065561	
29	29	HS Batch 4	HS-157	Analyte		2.67	57995	1117262	0.052	bb	0.024799	
30	30	HS Batch 4	HS-158	Analyte		2.67	59397	1095665	0.054	bb	0.025915	
31	31	HS Batch 4	HS-159	Analyte		2.67	48894	1127649	0.043	bb	0.020668	
32	32	HS Batch 4	HS-160	Analyte		2.67	323787	1141760	0.284	bb	0.145019	
33	33	HS Batch 4	HS-161	Analyte		2.67	185713	1106698	0.168	bb	0.082797	
34	34	HS Batch 4	HS-162	Analyte		2.65	11341	1166177	0.010	bb	0.004595	
35	35	HS Batch 4	HS-163	Analyte		2.65	20888	1149224	0.018	bb	0.008607	
36	36	HS Batch 4	HS-164	Analyte		2.65	99539	1107925	0.090	bb	0.043363	
37	37	HS Batch 4	HS-165	Analyte		2.65	111573	1204398	0.093	bb	0.044746	
38	38	HS Batch 4	HS-166	Analyte		2.65	49162	1114559	0.044	bb	0.021030	
39	39	HS Batch 4	HS-167	Analyte		2.65	13084	1141968	0.011	bb	0.005416	
40	40	HS Batch 4	HS-4_221_1611_B	Analyte		2.65	34079	1208772	0.028	bb	0.013386	
41	41	HS Batch 4	HS-4_251_1211_B	Analyte		2.65	45067	1197875	0.038	bb	0.017907	
42	42	HS Batch 4	HS-168	Analyte		2.65	35828	1113664	0.032	bb	0.015290	
43	43	HS Batch 4	HS-169	Analyte		2.65	27493	1256043	0.022	bb	0.010375	
44	44	HS Batch 4	HS-170	Analyte		2.65	18132	1110396	0.016	bb	0.007729	
45	45	HS Batch 4	HS-171	Analyte		2.65	295370	1104706	0.267	bb	0.136012	
46	46	HS Batch 4	HS-172	Analyte		2.65	23967	1116993	0.021	bb	0.010170	
47	47	HS Batch 4	HS-173	Analyte		2.65	45060	1076033	0.042	bb	0.019953	
48	48	HS Batch 4	HS-174	Analyte		2.65	67841	1160698	0.058	bb	0.027972	
49	49	HS Batch 4	HS-175	Analyte		2.65	59411	1101753	0.054	bb	0.025776	
50	50	HS Batch 4	HS-176	Analyte		2.65	41951	1104924	0.038	bb	0.018072	
51	51	HS Batch 4	HS-177	Analyte		2.65	142630	1111400	0.128	bb	0.062606	
52	52	HS Batch 4	HS-178	Analyte		2.65	74287	1143047	0.065	bb	0.031157	
53	53	HS Batch 4	HS-179	Analyte		2.65	25338	1111821	0.023	bb	0.010805	
54	54	HS Batch 4	HS-180	Analyte		2.65	279322	1131823	0.247	bb	0.124720	
55	55	HS Batch 4	HS-4_221_1611_C	Analyte		2.65	52415	1193476	0.044	bb	0.020938	
56	56	HS Batch 4	HS-4_251_1211_C	Analyte		2.65	64283	1231180	0.052	bb	0.024947	
57	57	HS Batch 4	HS-181	Analyte		2.65	112016	1289802	0.087	bb	0.041883	
58	58	HS Batch 4	HS-182	Analyte		2.65	81657	1128403	0.072	bb	0.034762	
59	59	HS Batch 4	HS-183	Analyte		2.65	11307	1116293	0.010	bb	0.004787	
60	60	HS Batch 4	HS-184	Analyte		2.65	281036	1123151	0.250	bb	0.126591	
61	61	HS Batch 4	HS-185	Analyte		2.65	21388	1134531	0.019	bb	0.008929	
62	62	HS Batch 4	HS-186	Analyte		2.65	341378	1124310	0.304	bb	0.156303	
63	63	HS Batch 4	HS-187	Analyte		2.65	43914	1176438	0.037	bb	0.017765	
64	64	HS Batch 4	HS-188	Analyte		2.65	73708	1146641	0.064	bb	0.030812	
65	65	HS Batch 4	HS-189	Analyte		2.65	69467	1172607	0.059	bb	0.028358	
66	66	HS Batch 4	HS-190	Analyte		2.65	163297	1157882	0.141	bb	0.069048	
67	67	HS Batch 4	HS-191	Analyte		2.65	4458	1177081	0.004	bb	0.001787	
68	68	HS Batch 4	HS-192	Analyte		2.65	290046	1231133	0.236	bb	0.118644	
69	69	HS Batch 4	HS-193	Analyte		2.65	42004	1163561	0.036	bb	0.017175	
70	70	HS Batch 4	HS-4_221_1611_D	Analyte		2.65	57181	1255636	0.046	bb	0.021720	
71	71	HS Batch 4	HS-4_251_1211_D	Analyte		2.65	61551	1287467	0.048	bb	0.022815	
72	72	HS Batch 4	HS-194	Analyte		2.65	32128	1154907	0.028	bb	0.013206	
73	73	HS Batch 4	HS-195	Analyte		2.65	105446	1168790	0.090	bb	0.043548	
74	74	HS Batch 4	HS-196	Analyte		2.65	7486	1154939	0.006	bb	0.003060	
75	75	HS Batch 4	HS-197	Analyte		2.65	9924	1191385	0.008	bb	0.003935	
76	76	HS Batch 4	HS-198	Analyte		2.65	176491	1199651	0.147	bb	0.072155	
77	77	HS Batch 4	HS-199	Analyte		2.65	29317	1180117	0.025	bb	0.011785	
78	78	HS Batch 4	HS-200	Analyte		2.65	26087	1153131	0.023	bb	0.010726	
79	79	HS Batch 4	HS-201	Analyte		2.65	94080	1153695	0.082	bb	0.039269	
80	80	HS Batch 4	HS-202	Analyte		2.65	238506	1104601	0.216	bb	0.108079	
81	81	HS Batch 4	HS-203	Analyte		2.65	76909	1130699	0.068	bb	0.032636	
82	82	HS Batch 4	HS-204	Analyte		2.65	98983	1088877	0.091	bb	0.043887	
83	83	HS Batch 4	HS-206	Analyte		2.65	606328	1133807	0.535	bb	0.300943	
84	84	HS Batch 4	HS-4_221_1611_E	Analyte		2.65	45384	1292952	0.035	bb	0.016696	
85	85	HS Batch 4	HS-4_251_1211_E	Analyte		2.65	50174	1275498	0.039	bb	0.018731	
86	86	HS Batch 4	HS-208	Analyte		2.65	49444	1533124	0.032	bb	0.015328	
87	87	HS Batch 4	HS-209	Analyte		2.65	13535	1092866	0.012	bb	0.005856	
88	88	HS Batch 4	HS-210	Analyte		2.65	32152	1121432	0.029	bb	0.013614	
89	89	HS Batch 4	HS-211	Analyte		2.65	101081	1166616	0.087	bb	0.041783	
90	90	HS Batch 4	HS-212	Analyte		2.65	200839	1157161	0.174	bb	0.085780	
91	91	HS Batch 4	HS-213	Analyte		2.65	70784	1160037	0.061	bb	0.029222	
92	92	HS Batch 4	HS-214	Analyte		2.65	55213	1209801	0.046	bb	0.021767	
93	93	HS Batch 4	HS-215	Analyte		2.65	108022	1193152	0.091	bb	0.043705	
94	94	HS Batch 4	HS-216	Analyte		2.65	93262	1162518	0.080	bb	0.038619	
95	95	HS Batch 4	HS-217	Analyte		2.65	39463	1155210	0.034	bb	0.016244	
96	96	HS Batch 4	HS-218	Analyte		2.65	34446	1179611	0.029	bb	0.013868	
97	97	HS Batch 4	HS-219	Analyte		2.65	40727	1151241	0.035	bb	0.016828	
98	98	HS Batch 4	HS-220	Analyte		2.65	18525	1124413	0.016	bb	0.007799	
99	99	HS Batch 4	HS-4_221_1611_F	Analyte		2.65	46096	1316943	0.035	bb	0.016648	
100	100	HS Batch 4	HS-4_251_1211_F	Analyte		2.65	56084	1308586	0.043	bb	0.020427	
101	101	HS Batch 4	HS-221	Analyte		2.65	11137	1177048	0.009	bb	0.004470	
102	102	HS Batch 4	HS-222	Analyte		2.65	14654	1190313	0.012	bb	0.005821	
103	103	HS Batch 4	HS-223	Analyte		2.65	14672	1152904	0.013	bb	0.006018	
104	104	HS Batch 4	HS-224	Analyte		2.65	125822	1194531	0.105	bb	0.051055	
105	105	HS Batch 4	HS-225	Analyte		2.65	27445	1165530	0.024	bb	0.011166	
106	106	HS Batch 4	HS-226	Analyte		2.65	67780	1203525	0.056	bb	0.026937	
107	107	HS Batch 4	HS-227	Analyte		2.65	36000	1252973	0.029	bb	0.013643	
108	108	HS Batch 4	HS-228	Analyte		2.65	73509	1232892	0.060	bb	0.028543	
109	109	HS Batch 4	HS-229	Analyte		2.65	343076	1259522	0.272	bb	0.138785	
110	110	HS Batch 4	HS-230	Analyte		2.65	40669	1202820	0.034	bb	0.016077	
111	111	HS Batch 4	HS-231	Analyte		2.65	14926	1194006	0.013	bb	0.005911	
112	112	HS Batch 4	HS-232	Analyte		2.65	10187	1263052	0.008	bb	0.003810	
113	113	HS Batch 4	HS-233	Analyte		2.65	21358	1233307	0.017	bb	0.008199	
114	114	HS Batch 4	HS-4_221_1611_G	Analyte		2.67	52005	1349906	0.039	bb	0.018340	
115	115	HS Batch 4	HS-4_251_1211_G	Analyte		2.65	59920	1360708	0.044	bb	0.020994	
116	116	HS Batch 4	BLANK_16112018_B	Blank		2.69	73	46	1.596	bbI		
117	117	HS Batch 5	BLANK_19112018_A	Blank		2.74	19	99	0.189	bb	0.093940	
118	118	HS Batch 5	HS-5_242_1911_A	Analyte		2.74	7148	394017	0.018	bb	0.008590	
119	119	HS Batch 5	HS-5_259_1911_A	Analyte				439728				
120	120	HS Batch 5	HS-205_redo	Analyte		2.74	3319	422237	0.008	bb	0.003713	
121	121	HS Batch 5	HS-222_redo	Analyte		2.74	3081	440670	0.007	bb	0.003302	
122	122	HS Batch 5	HS-234	Analyte		2.72	90630	769650	0.118	bb	0.057275	
123	123	HS Batch 5	HS-235	Analyte		2.74	35017	471508	0.074	bb	0.035694	
124	124	HS Batch 5	HS-236	Analyte		2.72	163410	504165	0.324	bb	0.168009	
125	125	HS Batch 5	HS-237	Analyte		2.72	28876	568884	0.051	bb	0.024242	
126	126	HS Batch 5	HS-238	Analyte		2.72	11637	599875	0.019	bb	0.009189	
127	127	HS Batch 5	HS-239	Analyte		2.67	16049	862911	0.019	bb	0.008808	
128	128	HS Batch 5	HS-240	Analyte		2.69	42839	719578	0.060	bb	0.028500	
129	129	HS Batch 5	HS-241	Analyte		2.67	155021	849564	0.182	bb	0.090421	
130	130	HS Batch 5	HS-242	Analyte		2.69	86017	840425	0.102	bb	0.049569	
131	131	HS Batch 5	HS-243	Analyte		2.65	26695	1092329	0.024	bb	0.011592	
132	132	HS Batch 5	HS-244	Analyte		2.69	10050	781211	0.013	bb	0.006084	
133	133	HS Batch 5	HS-5_242_1911_B	Analyte		2.69	21520	771849	0.028	bb	0.013237	
134	134	HS Batch 5	HS-5_259_1911_B	Analyte		2.69	37710	758134	0.050	bb	0.023750	
135	135	HS Batch 5	HS-245	Analyte		2.69	7926	701705	0.011	bb	0.005339	
136	136	HS Batch 5	HS-246	Analyte		2.69	4731	694828	0.007	bb	0.003215	
137	137	HS Batch 5	HS-247	Analyte		2.69	64755	622995	0.104	bb	0.050362	
138	138	HS Batch 5	HS-248	Analyte		2.72	2127	634110	0.003	bb	0.001583	
139	139	HS Batch 5	HS-249	Analyte		2.67	77608	994752	0.078	bb	0.037534	
140	140	HS Batch 5	HS-250	Analyte		2.67	52025	841453	0.062	bb	0.029616	
141	141	HS Batch 5	HS-251	Analyte		2.69	14279	606889	0.024	bb	0.011157	
142	142	HS Batch 5	HS-252	Analyte		2.72	12594	678748	0.019	bb	0.008787	
143	143	HS Batch 5	HS-253	Analyte		2.69	60249	585468	0.103	bb	0.049847	
144	144	HS Batch 5	HS-254	Analyte		2.70	7544	585724	0.013	bb	0.006091	
145	145	HS Batch 5	HS-255	Analyte		2.72	22990	666230	0.035	bb	0.016411	
146	146	HS Batch 5	HS-256	Analyte		2.72	6406	550131	0.012	bb	0.005505	
147	147	HS Batch 5	HS-257	Analyte		2.72	17246	563321	0.031	bb	0.014545	
148	148	HS Batch 5	HS-5_242_1911_C	Analyte		2.72	9713	612160	0.016	bb	0.007509	
149	149	HS Batch 5	HS-5_259_1911_C	Analyte		2.72	11863	592633	0.020	bb	0.009484	
150	150	HS Batch 5	HS-258	Analyte		2.72	6689	548343	0.012	bb	0.005768	
151	151	HS Batch 5	HS-259	Analyte		2.72	3774	574386	0.007	bb	0.003102	
152	152	HS Batch 5	HS-260	Analyte		2.69	51661	787409	0.066	bb	0.031459	
153	153	HS Batch 5	HS-261	Analyte		2.69	3117	521714	0.006	bb	0.002820	
154	154	HS Batch 5	HS-262	Analyte		2.72	4496	536107	0.008	bb	0.003962	
155	155	HS Batch 5	HS-263	Analyte		2.67	112076	792102	0.141	bb	0.069283	
156	156	HS Batch 5	HS-264	Analyte		2.72	3597	529925	0.007	MM	0.003205	
157	157	HS Batch 5	HS-265	Analyte		2.69	8774	726374	0.012	bb	0.005711	
158	158	HS Batch 5	HS-266	Analyte		2.72	4722	634650	0.007	bb	0.003513	
159	159	HS Batch 5	HS-267	Analyte		2.72	10136	503633	0.020	bb	0.009536	
160	160	HS Batch 5	HS-268	Analyte		2.72	24866	534358	0.047	bb	0.022200	
161	161	HS Batch 5	HS-269	Analyte		2.72	21993	563781	0.039	bb	0.018574	
162	162	HS Batch 5	HS-270	Analyte		2.72	2921	645620	0.005	bb	0.002135	
163	163	HS Batch 5	HS-5_242_1911_D	Analyte		2.72	6093	475350	0.013	bb	0.006062	
164	164	HS Batch 5	HS-5_259_1911_D	Analyte		2.72	6573	505253	0.013	bb	0.006153	
165	165	HS Batch 5	HS-271	Analyte		2.72	18999	702329	0.027	bb	0.012840	
166	166	HS Batch 5	HS-272	Analyte		2.72	13121	470268	0.028	bb	0.013246	
167	167	HS Batch 5	HS-273	Analyte		2.67	61664	1102411	0.056	bb	0.026752	
168	168	HS Batch 5	HS-274	Analyte		2.72	6251	612487	0.010	bb	0.004823	
169	169	HS Batch 5	HS-275	Analyte		2.74	1820	393563	0.005	bb	0.002182	
170	170	HS Batch 5	HS-276	Analyte		2.74	27976	433864	0.064	bb	0.030909	
171	171	HS Batch 5	HS-277	Analyte		2.69	30436	813521	0.037	bb	0.017806	
172	172	HS Batch 5	HS-278	Analyte		2.72	10438	409521	0.025	bb	0.012093	
173	173	HS Batch 5	HS-279	Analyte		2.74	51829	408650	0.127	bb	0.061847	
174	174	HS Batch 5	HS-280	Analyte		2.72	4673	462089	0.010	bb	0.004779	
175	175	HS Batch 5	HS-281	Analyte		2.74	45727	450592	0.101	bb	0.049137	
176	176	HS Batch 5	HS-282	Analyte		2.74	2936	363538	0.008	bb	0.003815	
177	177	HS Batch 5	HS-283	Analyte		2.72	12955	482467	0.027	bb	0.012744	
178	178	HS Batch 5	HS-5_242_1911_E	Analyte		2.72	7852	512108	0.015	bb	0.007256	
179	179	HS Batch 5	HS-5_259_1911_E	Analyte		2.74	12299	502163	0.024	bb	0.011618	
180	180	HS Batch 5	HS-284	Analyte		2.74	6411	402393	0.016	bb	0.007541	
181	181	HS Batch 5	HS-285	Analyte		2.67	64276	988670	0.065	bb	0.031168	
182	182	HS Batch 5	HS-286	Analyte		2.74	14362	409902	0.035	bb	0.016665	
183	183	HS Batch 5	HS-287	Analyte		2.74	6802	390234	0.017	bb	0.008253	
184	184	HS Batch 5	HS-288	Analyte		2.72	25500	409297	0.062	bb	0.029847	
185	185	HS Batch 5	HS-289	Analyte		2.72	7699	337220	0.023	bb	0.010824	
186	186	HS Batch 5	HS-290	Analyte		2.74	21309	328088	0.065	bb	0.031137	
187	187	HS Batch 5	HS-291	Analyte		2.72	3088	444820	0.007	bb	0.003279	
188	188	HS Batch 5	HS-292	Analyte		2.72	16927	348654	0.049	bb	0.023173	
189	189	HS Batch 5	HS-293	Analyte		2.72	1936	463003	0.004	bb	0.001973	
190	190	HS Batch 5	HS-294	Analyte		2.72	40549	480531	0.084	bb	0.040667	
191	191	HS Batch 5	HS-295	Analyte		2.72	1718	361951	0.005	bb	0.002240	
192	192	HS Batch 5	HS-296	Analyte		2.72	2588	370270	0.007	bb	0.003300	
193	193	HS Batch 5	HS-5_242_1911_F	Analyte		2.72	4036	391121	0.010	bb	0.004877	
194	194	HS Batch 5	HS-5_259_1911_F	Analyte		2.72	4300	365996	0.012	bb	0.005554	
195	195	HS Batch 5	HS-297	Analyte		2.72	28511	608111	0.047	MM	0.022369	
196	196	HS Batch 5	HS-298	Analyte		2.72	2136	382286	0.006	bb	0.002638	
197	197	HS Batch 5	HS-299	Analyte		2.72	508	384193	0.001	bb	0.000624	
198	198	HS Batch 5	HS-300	Analyte		2.72	2294	366356	0.006	bb	0.002957	
199	199	HS Batch 5	HS-301	Analyte		2.72	8785	688814	0.013	bb	0.006031	
200	200	HS Batch 5	HS-302	Analyte		2.69	6473	745564	0.009	bb	0.004101	
201	201	HS Batch 5	HS-303	Analyte		2.69	628	223073	0.003	bb	0.001327	
202	202	HS Batch 5	HS-304	Analyte		2.72	1859	260740	0.007	bb	0.003366	
203	203	HS Batch 5	HS-305	Analyte		2.72	1000	297336	0.003	bb	0.001587	
204	204	HS Batch 5	HS-306	Analyte		2.72	752	327892	0.002	bb	0.001082	
205	205	HS Batch 5	HS-307	Analyte		2.74	1058	236321	0.004	bb	0.002113	
206	206	HS Batch 5	HS-308	Analyte		2.72	3905	335477	0.012	bb	0.005503	
207	207	HS Batch 5	HS-309	Analyte		2.72	24895	661128	0.038	bb	0.017922	
208	208	HS Batch 5	HS-5_242_1911_G	Analyte		2.72	3115	352506	0.009	bb	0.004175	
209	209	HS Batch 5	HS-5_259_1911_G	Analyte		2.72	4313	361995	0.012	bb	0.005633	
210	210	HS Batch 5	BLANK_19112018_B	Blank		2.82	19			bb		

Compound 2:  Salicortin_2ion

	#	ID	Name	Type	Std. Conc	RT	Area	IS Area	Response	Detection Flags	Conc.	%Dev
1	1	HS Batch 1	SalicinSTD_0015_0711_A	Standard	0.0000			435155				
2	2	HS Batch 1	SalicinSTD_003_0711_A	Standard	0.0000	4.98	154	450292	0.000	db	0.000046	
3	3	HS Batch 1	SalicinSTD_015_0711_A	Standard	0.0000			467967				
4	4	HS Batch 1	SalicinSTD_0375_0711_A	Standard	0.0000	4.86	122	469299	0.000	bb	0.000035	
5	5	HS Batch 1	BLANK_07112018_B	Blank		4.64	131	50	2.621	bb	0.429070	
6	6	HS Batch 1	SalicortinSTD_0015_0711_A	Standard	0.0150	5.87	65065	505405	0.129	MM	0.017582	17.2
7	7	HS Batch 1	SalicortinSTD_003_0711_A	Standard	0.0300	5.85	132019	526289	0.251	bb	0.034494	15.0
8	8	HS Batch 1	SalicortinSTD_015_0711_A	Standard	0.1500	5.85	586992	550080	1.067	bb	0.154224	2.8
9	9	HS Batch 1	SalicortinSTD_0375_0711_A	Standard	0.3750	5.85	1276339	559202	2.282	bb	0.361909	-3.5
10	10	HS Batch 1	SalicortinSTD_075_0711_A	Standard	0.7500	5.83	2006471	535144	3.749	bb	0.710189	-5.3
11	11	HS Batch 1	SalicortinSTD_100_0711_A	Standard	1.0000	5.85	2445030	538973	4.536	bb	1.093070	9.3
12	12	HS Batch 1	BLANK_07112018_C	Blank		5.14	140	156	0.901	bb	0.128775	
13	13	HS Batch 1	TremulacinSTD_0015_0711_A	Standard	0.0000			544691				
14	14	HS Batch 1	TremulacinSTD_003_0711_A	Standard	0.0000	5.81	135	614746	0.000	bd	0.000030	
15	15	HS Batch 1	TremulacinSTD_015_0711_A	Standard	0.0000	5.83	689	650126	0.001	db	0.000144	
16	16	HS Batch 1	TremulacinSTD_0375_0711_A	Standard	0.0000	5.85	1203	590253	0.002	bb	0.000276	
17	17	HS Batch 1	TremulacinSTD_075_0711_A	Standard	0.0000	5.83	2593	632565	0.004	bb	0.000556	
18	18	HS Batch 1	TremulacinSTD_100_0711_A	Standard	0.0000	5.83	3183	601401	0.005	bb	0.000718	
19	19	HS Batch 1	BLANK_07112018_D	Blank		6.26	207	286	0.725	db	0.102477	
20	20	HS Batch 1	TremuloidinSTD_0015_0711_A	Standard	0.0000	5.22	9	592642	0.000	bb	0.000002	
21	21	HS Batch 1	TremuloidinSTD_003_0711_A	Standard	0.0000			599975				
22	22	HS Batch 1	TremuloidinSTD_015_0711_A	Standard	0.0000	5.83	1119	613942	0.002	bb	0.000247	
23	23	HS Batch 1	TremuloidinSTD_0375_0711_A	Standard	0.0000	5.83	1942	614047	0.003	db	0.000429	
24	24	HS Batch 4	BLANK_16112018_A	Blank				12				
25	25	HS Batch 4	HS-4_221_1611_A	Analyte		5.86	2367251	1109150	2.134	bb	0.334071	
26	26	HS Batch 4	HS-4_251_1211_A	Analyte		5.84	2661769	1183912	2.248	bb	0.355415	
27	27	HS Batch 4	HS-155	Analyte		5.84	536194	1224713	0.438	bb	0.060853	
28	28	HS Batch 4	HS-156	Analyte		5.84	844838	1131466	0.747	bb	0.105729	
29	29	HS Batch 4	HS-157	Analyte		5.84	1477996	1117262	1.323	bb	0.194532	
30	30	HS Batch 4	HS-158	Analyte		5.84	1378936	1095665	1.259	bb	0.184250	
31	31	HS Batch 4	HS-159	Analyte		5.84	1201536	1127649	1.066	bb	0.153980	
32	32	HS Batch 4	HS-160	Analyte		5.82	1456748	1141760	1.276	bb	0.187012	
33	33	HS Batch 4	HS-161	Analyte		5.82	790658	1106698	0.714	bb	0.100962	
34	34	HS Batch 4	HS-162	Analyte		5.82	1213419	1166177	1.041	bb	0.150118	
35	35	HS Batch 4	HS-163	Analyte		5.82	1235114	1149224	1.075	bb	0.155406	
36	36	HS Batch 4	HS-164	Analyte		5.82	1047514	1107925	0.945	bb	0.135568	
37	37	HS Batch 4	HS-165	Analyte		5.82	1555333	1204398	1.291	bb	0.189486	
38	38	HS Batch 4	HS-166	Analyte		5.80	2161422	1114559	1.939	bb	0.298662	
39	39	HS Batch 4	HS-167	Analyte		5.80	1305941	1141968	1.144	bb	0.166121	
40	40	HS Batch 4	HS-4_221_1611_B	Analyte		5.80	2645162	1208772	2.188	bb	0.344122	
41	41	HS Batch 4	HS-4_251_1211_B	Analyte		5.80	2847775	1197875	2.377	bb	0.380216	
42	42	HS Batch 4	HS-168	Analyte		5.80	2497284	1113664	2.242	bb	0.354302	
43	43	HS Batch 4	HS-169	Analyte		5.80	1894713	1256043	1.508	bb	0.224774	
44	44	HS Batch 4	HS-170	Analyte		5.80	898782	1110396	0.809	bb	0.115062	
45	45	HS Batch 4	HS-171	Analyte		5.80	87801	1104706	0.079	bb	0.010825	
46	46	HS Batch 4	HS-172	Analyte		5.80	1728575	1116993	1.548	bb	0.231250	
47	47	HS Batch 4	HS-173	Analyte		5.80	609282	1076033	0.566	bb	0.079302	
48	48	HS Batch 4	HS-174	Analyte		5.80	676382	1160698	0.583	bb	0.081695	
49	49	HS Batch 4	HS-175	Analyte		5.80	1440548	1101753	1.308	bb	0.192067	
50	50	HS Batch 4	HS-176	Analyte		5.80	1285176	1104924	1.163	bb	0.169182	
51	51	HS Batch 4	HS-177	Analyte		5.80	1527716	1111400	1.375	bb	0.202870	
52	52	HS Batch 4	HS-178	Analyte		5.80	1613135	1143047	1.411	bb	0.208824	
53	53	HS Batch 4	HS-179	Analyte		5.80	2427897	1111821	2.184	bb	0.343263	
54	54	HS Batch 4	HS-180	Analyte		5.80	568513	1131823	0.502	bb	0.070082	
55	55	HS Batch 4	HS-4_221_1611_C	Analyte		5.80	2644447	1193476	2.216	bb	0.349273	
56	56	HS Batch 4	HS-4_251_1211_C	Analyte		5.80	2908413	1231180	2.362	bb	0.377287	
57	57	HS Batch 4	HS-181	Analyte		5.80	1570112	1289802	1.217	bb	0.177715	
58	58	HS Batch 4	HS-182	Analyte		5.80	1235249	1128403	1.095	bb	0.158500	
59	59	HS Batch 4	HS-183	Analyte		5.80	1150296	1116293	1.030	bb	0.148570	
60	60	HS Batch 4	HS-184	Analyte		5.80	628812	1123151	0.560	bb	0.078381	
61	61	HS Batch 4	HS-185	Analyte		5.78	2457951	1134531	2.166	bb	0.340049	
62	62	HS Batch 4	HS-186	Analyte		5.78	1495584	1124310	1.330	bb	0.195713	
63	63	HS Batch 4	HS-187	Analyte		5.78	1292624	1176438	1.099	bb	0.159132	
64	64	HS Batch 4	HS-188	Analyte		5.80	1353139	1146641	1.180	bb	0.171844	
65	65	HS Batch 4	HS-189	Analyte		5.78	1787384	1172607	1.524	bb	0.227390	
66	66	HS Batch 4	HS-190	Analyte		5.78	2021875	1157882	1.746	bb	0.264860	
67	67	HS Batch 4	HS-191	Analyte		5.78	293199	1177081	0.249	bb	0.034248	
68	68	HS Batch 4	HS-192	Analyte		5.80	3149647	1231133	2.558	bb	0.416231	
69	69	HS Batch 4	HS-193	Analyte		5.80	2328587	1163561	2.001	bb	0.309773	
70	70	HS Batch 4	HS-4_221_1611_D	Analyte		5.80	2661329	1255636	2.120	bb	0.331339	
71	71	HS Batch 4	HS-4_251_1211_D	Analyte		5.80	2969371	1287467	2.306	bb	0.366490	
72	72	HS Batch 4	HS-194	Analyte		5.80	1374824	1154907	1.190	bb	0.173470	
73	73	HS Batch 4	HS-195	Analyte		5.80	524198	1168790	0.448	bb	0.062377	
74	74	HS Batch 4	HS-196	Analyte		5.80	707591	1154939	0.613	bb	0.086045	
75	75	HS Batch 4	HS-197	Analyte		5.80	896487	1191385	0.752	bb	0.106588	
76	76	HS Batch 4	HS-198	Analyte		5.80	1150899	1199651	0.959	bb	0.137682	
77	77	HS Batch 4	HS-199	Analyte		5.82	1433761	1180117	1.215	bb	0.177336	
78	78	HS Batch 4	HS-200	Analyte		5.80	1648188	1153131	1.429	bb	0.211768	
